F3,F4,C3,Cz,C4,P3,P4,accX,accY,accZ,label
-5.346424165,-3.214518758,-6.054909523,-1.61914569,-4.440052387,-2.847900075,3.504197877,20.625,784.125,-488.125,0
6.391882841,5.324291685,7.099391122,0.4888312122,3.557393659,-0.7736186396,-1.979728054,10.625,784.4375,-485.5,0
-2.584905707,-2.233025205,-3.757307072,0.7200602307,-0.1748709865,0.05626688608,-0.6155566212,15.625,793.625,-487.25,0
0.2198964521,-0.5582395212,2.148005201,-0.8474249214,-0.3649069743,0.7789885945,3.630634521,12.3125,789.5625,-487.9375,0
2.335848618,2.613732863,0.4198089366,3.424051603,2.050427858,2.348921747,-3.144778509,-6.4375,785.25,-492.3125,0
-4.633363094,-3.665028707,-5.469081854,-4.734059488,-5.078146663,-2.375054707,10.64056547,23.3125,781.3125,-498.5,0
2.671832992,1.24876534,5.256942331,2.817120544,5.496994006,1.411390857,-10.51478518,11,779.125,-501.1875,0
-1.97424321,0.7261265705,-3.560546166,0.5447678621,-3.21285675,0.1055334093,2.89543943,16.9375,774.125,-505,0
3.471460694,1.813579018,4.283945743,-0.6868595084,3.696483369,-0.3775107355,-2.082874905,8.6875,782.5,-490.1875,0
-3.1074699,-2.165319908,-5.570475362,-0.7011078127,-4.902226797,-1.760122331,2.646517591,17.75,813.375,-452.9375,0
1.728462529,0.5738001447,4.175825475,-0.4288339551,2.793612339,1.891928918,-2.131385879,4,783.8125,-492.625,0
-1.458726146,-1.644603795,-1.230971135,1.955640572,-0.712108046,-0.4668949999,0.1999277991,0.1875,796.1875,-480.5625,0
0.129386961,0.672620276,0.743255943,-2.379677169,-0.3181249191,-1.127588141,-2.168821122,18.5625,771.1875,-505.3125,0
0.6104625395,0.5164261625,-0.4751997613,1.186943764,0.1397527501,1.246016252,2.084171811,24.125,780,-502.5,0
-1.325739176,-0.6943336992,-1.876227951,-1.343173307,-1.912440993,-2.069677659,0.7937287036,23.9375,781.9375,-494.6875,0
2.769000859,-0.574583349,3.422995486,2.395399578,4.069089149,2.51795,-0.9738461216,-3.75,785.9375,-496.5,0
-5.943956125,-0.6997092324,-6.435439027,-4.241654047,-5.651952585,-0.7631079613,0.8136193281,-20.625,783.5,-494.1875,0
5.214542741,1.842513307,6.803853321,3.427494506,5.213346971,1.068514992,-1.314389023,-6.75,766.75,-514.5625,0
-5.139448366,-2.725240198,-5.548281734,-1.512726298,-3.205970861,-1.752439084,1.622277302,8.875,774.4375,-503.4375,0
6.531485965,4.214869194,5.865937871,2.092989772,2.959384711,2.151295244,-2.037760528,28.0625,762.375,-519.8125,0
-5.716991079,-4.671140352,-6.421494493,-3.035163007,-4.161683731,-3.499898986,-2.702116454,33.125,774,-506.25,0
6.391048889,5.375153758,7.8748001,3.189904798,3.956410422,3.561119799,7.550591276,37.25,778.9375,-496.3125,0
-4.127067491,-4.536733052,-5.873537231,-1.284790665,-0.8532106788,-1.567612828,-6.934711039,11.6875,803.3125,-464.8125,0
1.051387517,2.408027716,3.993691938,0.4351188019,-1.3426917,-0.3838988482,6.427483153,4.1875,799.5,-472.5625,0
0.4502397597,-1.692837654,-1.607738875,-0.1992908639,2.776909716,0.5638079202,-7.450468948,-25.5625,782.6875,-498.6875,0
-1.07121464,3.224457417,-1.902442112,-0.4281590102,-4.860304443,1.063634718,9.454183747,10.4375,807.625,-450.8125,0
-0.8093443531,-4.11769968,0.9735099816,-0.3543161814,4.406584128,-1.735346294,-8.894599935,1.8125,793.625,-482.125,0
-0.5515824432,1.871790417,-3.864472125,-0.6048816519,-4.796572596,0.395704638,8.055063003,-0.4375,802,-471,0
0.2063938546,-1.456128902,5.567645105,-0.2818145441,4.705891149,2.188373516,-5.507944834,-29.875,795.875,-476.8125,0
-1.913613282,0.8621289779,-5.59441306,0.8724571585,-5.420113748,-2.803298848,0.7318124983,-2.1875,808.75,-452.1875,0
7.326665109,3.10757334,7.894998156,1.900565049,8.301254919,3.529447306,3.123326223,-28.5625,807.6875,-459.8125,0
-5.665352759,-1.916732805,-7.58124444,-1.549514598,-6.509160385,-5.18469329,-3.685050305,-6,796.375,-476.1875,0
3.562136112,-1.33509432,6.711109875,-0.2959161415,3.918927665,4.203882774,3.59536061,-14.8125,785.625,-490.375,0
-4.857299848,-0.06389938825,-5.924472807,0.09718280094,-1.56997157,-3.376473241,-5.937616574,-21.625,790.5625,-487.25,0
6.852678431,1.773809401,8.00875379,1.363142949,0.1828455074,2.148953884,4.763620827,20.0625,786.8125,-488.4375,0
-2.022423121,-0.3870392051,-2.905804252,1.551115901,2.831995465,0.8123870147,-0.3822258683,46.0625,784.75,-491.0625,0
-3.192219228,-0.5501246206,-2.748347518,-4.22283815,-6.167337187,-0.1919442183,0.2722464985,11.375,796.5,-477.25,0
4.750560875,1.138250751,3.778519994,3.773899186,5.771394342,0.1805979544,-0.1659403339,-17.625,782.375,-502.3125,0
-6.111229365,-1.010003562,-8.90691703,-5.398605428,-8.665691591,-3.019581292,-1.875049393,2,786.0625,-492.9375,0
0.7202106893,-2.570666433,5.838841137,2.032479093,7.224497046,1.349052927,-0.2813006576,4.3125,769.1875,-512.5,0
-1.136541204,0.306519812,-4.110563694,-0.5645047874,-3.56839973,-0.3722214868,0.5332136755,49.5,774.25,-497.625,0
5.294287659,3.278429653,6.300382085,1.355660474,2.506149182,1.280868963,-1.071296723,8.25,784,-492.5625,0
-6.601576334,-3.887473747,-6.541112829,-0.4343605345,-1.213762161,-0.5543753367,1.579291432,9.6875,788,-487,0
9.947865551,6.524702286,11.02428722,3.875979879,3.948110454,1.137281011,0.9059002131,21.8125,770.5,-516.375,0
-9.948925362,-7.756449434,-9.086436058,-4.124959159,-1.287547475,-2.3332857,-6.071241087,23.625,798.0625,-466.8125,0
4.606344341,5.727507067,2.055323123,0.8802565729,-4.912685827,0.7207167116,8.528910393,3.0625,783.6875,-500.375,0
-0.443677178,-2.651176564,0.864556556,0.5531683359,6.222937688,0.09252431263,-4.937587676,-1.5,791.625,-482.875,0
-0.4969898044,0.4108223512,-2.757622954,-0.4733543499,-7.082086648,0.527244094,5.512815357,16.125,791.0625,-487.1875,0
-3.56671052,-4.661539428,0.1710528258,-4.16488071,3.247997607,-1.999998007,-8.974613665,0,804.1875,-469.3125,2
12.67061715,13.60947522,8.156812773,9.055484426,6.161534777,5.493173196,5.712433759,-12.5,818.625,-440.1875,2
-12.97129045,-10.19784646,-9.956612772,-8.241347256,-5.580762049,-7.229713209,-0.8743511019,-3.3125,812.6875,-460.5,2
6.212288504,1.831298603,5.202534156,5.351530645,-3.492308196,4.933886888,1.130949615,23.8125,786.25,-482.25,2
-0.5431342474,1.504261925,0.7706573958,-0.2212844486,9.679192848,-0.5276716532,0.5664350043,0.5,753.4375,-538.6875,2
-3.741486818,-3.865406343,-5.079947309,-3.828880449,-7.584458149,-2.692333967,-1.210946803,16,749.125,-542.8125,2
7.897315617,2.941125399,7.619667981,6.493876994,0.3994270027,4.839785185,1.030682045,23.0625,752.25,-535.3125,2
-6.667206393,-0.3094497021,-5.933916999,-5.384749796,2.294036425,-3.596726597,-2.747325002,24,743.625,-551,2
1.662337262,-2.401335055,1.983194779,2.078471784,-3.309609786,2.541901314,4.237406801,20,749.875,-532.6875,2
0.7747090562,4.90108593,0.05792338662,0.03570423564,5.361470209,-2.064275479,-2.52609264,23.25,752.4375,-539.6875,2
-4.476342813,-4.969064982,-2.893767273,-2.227922998,-3.220240969,-1.509188458,-3.10881992,19.0625,760.375,-527.875,2
8.126896765,4.159832671,4.507741577,3.602197371,-2.079100301,4.072066179,4.72446235,32.375,734.4375,-551.125,2
-3.472807009,-4.020750998,-4.324368678,-5.910656749,2.218322159,-4.066860864,-5.292157276,47.875,720.6875,-583.4375,2
-12.73799509,4.825691778,2.590172257,5.632492854,1.875450468,3.452861382,7.447459769,63,728.75,-562.8125,2
13.01234313,-5.960594888,-1.135537484,-2.121829367,-6.745311476,-1.086750204,-5.217799543,53.1875,760.5,-525.1875,2
-4.380166019,0.3249862176,-1.999949113,-4.451827572,4.480478698,-4.581784635,-3.767978289,59.6875,719.1875,-578.25,2
0.6871514829,1.851017211,2.651182995,5.3564978,-0.5922432521,5.372404007,8.364760201,25.1875,756.75,-526.5,2
4.41536589,0.7065835477,1.006840101,-0.1920815156,2.23946702,-0.8073411549,-0.03793352989,12.125,756.25,-536.625,2
-2.30212707,1.775798067,-2.477053521,-1.454823193,0.5837281222,-2.607696792,-13.12604018,57.8125,737.625,-556.6875,2
-5.137583257,-3.640789385,-0.5467431106,0.1766389511,-6.137504011,2.824602725,9.922618041,29.6875,769.4375,-499.75,2
7.292523623,6.997958522,6.589756868,4.511599701,11.50503292,1.564099867,3.771577969,47.8125,743.875,-552.0625,2
-1.552948349,-10.45390949,-9.17576387,-8.410985725,-9.796496037,-5.122217569,-7.434970503,47.25,757.8125,-532.8125,2
7.106219655,12.78710304,10.26232035,10.90971335,6.178167364,7.433898703,6.990353272,19.1875,763.5625,-510.3125,2
-8.158987033,-6.714241587,-5.005561007,-6.947667255,-1.777637922,-5.71720132,-2.868651605,20.1875,737.875,-558.8125,2
-1.10856549,-0.1576103261,-1.842362422,0.09104551026,-1.414896878,-0.6341782267,-1.484565889,37,740.75,-547.3125,2
9.090133781,3.031187009,4.183878309,3.460038451,-4.981920024,4.717295902,5.965904657,13.375,776.625,-509.25,2
-13.29354793,-8.06993456,-7.915474582,-8.978243226,4.284673908,-8.076931069,-9.886569862,53.875,735.25,-556.4375,2
4.935771958,3.320305786,3.936383019,7.083395183,-0.9801649194,4.945594905,3.952760241,31.6875,770.5625,-508.4375,2
9.795416015,10.71320979,7.432145014,4.831524256,6.59396197,5.837434625,7.583831168,37.8125,811.5,-446,2
-18.3104301,-16.62296322,-13.97175398,-12.77127834,-8.288205051,-12.60485751,-16.35759966,28.6875,772.25,-518.875,2
15.06242446,13.06822201,13.03855948,12.68196987,3.150207297,14.66584408,17.82512297,16.9375,756.0625,-518.8125,2
-4.890664464,-5.197515865,-4.491178479,-4.812194628,6.775920807,-9.406726307,-7.613983723,11.875,782.5625,-497.3125,2
-7.302415004,-6.213591985,-7.139335039,-6.432862945,-9.585381518,-2.863215951,-8.616514692,53.6875,780,-504.1875,2
13.67748197,11.46917623,12.88143937,12.07578993,4.348575153,12.13916575,18.23028133,66.25,778.6875,-468.125,2
-7.203044757,-5.197079104,-7.803160928,-7.460020319,0.8922692117,-8.640470398,-9.668409188,34.6875,771.875,-520.5,2
-1.634834276,0.3463576825,1.981450173,1.262051952,-1.15640483,1.060020865,0.440989633,-0.3125,773.6875,-508.625,2
5.185262751,0.3731601242,0.1918601145,2.129655236,-4.855118962,2.641037049,2.976668448,12.8125,791.5625,-478.3125,2
-4.987357995,-3.335937919,-3.028332735,-5.818630439,4.656972471,-5.498068442,-8.461755808,51.9375,776.1875,-504.875,2
-2.260416,0.8295740653,0.579345169,2.951571979,-3.071123793,2.013836821,6.663939731,17.5625,789.4375,-485.1875,2
4.651789297,-0.6362553349,0.006673908954,-0.7154485831,1.013041951,1.032792185,-2.202236532,-0.8125,795.3125,-473.625,2
-2.011252809,2.414239057,-1.144375691,-1.551010664,1.026193813,-5.082626436,-6.849485844,44,771.375,-515.1875,2
3.98551448,0.448685258,5.277402379,6.704798957,-0.5388588487,10.77323688,13.3235658,45.6875,774.25,-490.625,2
3.403058471,7.504866899,0.235892617,-1.475218305,7.848574833,-7.012742646,-7.702414748,40.3125,775.3125,-503.6875,2
-11.26488863,-13.21002264,-6.245746525,-6.01186708,-9.985121198,-1.471236786,-4.324794853,-19.0625,798.875,-477.5625,2
6.556417368,3.914524832,2.702603844,3.755100695,-5.166324398,3.155159207,6.061059239,33.375,789,-480.25,2
-5.762830885,-3.285809834,-4.522223083,-6.231751484,6.984839075,-5.762392982,-7.496342188,84.0625,760.3125,-519.6875,1
1.752531299,1.986545983,4.925389733,5.322418325,0.380311887,4.301187168,6.026229514,45.0625,780,-492.3125,1
5.444915702,2.893963981,2.799197434,1.693399983,0.6050461093,2.641568365,2.916303749,46.5625,753.125,-528.75,1
-14.69147297,-7.718368642,-12.26478648,-7.400284426,-4.424042367,-8.978522555,-0.4083842394,47.0625,765.0625,-511.3125,1
31.31737263,19.21773316,23.78777315,19.05396239,14.14440087,17.63941809,7.211197846,43.0625,765.5,-512,1
-33.94771036,-22.53703946,-25.7811893,-22.67420174,-17.9061054,-17.96356242,-12.09725582,38,745.3125,-545.8125,1
20.8904898,15.43841452,16.31825391,13.94325106,11.98372503,9.700738024,6.300629726,31.8125,738.1875,-557.5,1
-18.17650214,-13.71767646,-14.12497374,-11.96534941,-10.82240246,-9.064310776,-6.916035156,42.6875,751.0625,-534.4375,1
12.46329331,7.230031859,10.99432895,8.304269157,6.717752296,9.279749373,4.185600845,58.25,752.8125,-530.75,1
12.62721505,9.743850442,6.287074841,6.817124456,5.461883206,3.737431006,4.151239663,48.125,747.8125,-541.625,1
-17.79383375,-12.18584313,-9.706237653,-8.816604877,-6.765550325,-7.032006613,-5.089293855,43.9375,751.9375,-531.875,1
5.787942778,4.125149439,2.526851547,2.056514566,1.866205859,0.3889832273,-0.1476420001,45.8125,760.8125,-517.0625,1
8.849621288,4.545267463,7.040367184,6.011869217,3.079031163,8.36973598,8.506003675,50.375,759.1875,-522,1
-17.71531473,-8.93258816,-13.63398788,-11.19434723,-5.58951218,-14.58152351,-13.43974291,47,756.125,-524.875,1
15.30156024,8.331424227,13.48978924,10.23138771,5.590480099,14.70494592,12.9152104,43.4375,760.8125,-519.625,1
-9.667248355,-5.338150475,-10.08103983,-6.614138306,-4.774275231,-9.544632138,-9.230064552,40.25,763,-517,1
-2.751441705,-1.89988483,-0.7917023509,-2.315137283,-1.636769871,-0.8879916424,2.570952683,43.9375,762.25,-517.25,1
13.96005753,6.948772608,10.50981661,9.255837767,5.91691611,7.589714645,0.5580258414,41.1875,762,-516.4375,1
-9.121201303,-3.909241972,-6.479920818,-4.811442383,-2.861470459,-3.524862994,0.6317148941,33.9375,754.5625,-533.375,1
1.36077476,1.080355617,0.5259139395,0.2551424947,1.449696507,-2.597599454,-0.4528566421,31.4375,747.1875,-546.1875,1
0.5180112493,0.5671664674,-0.3890093492,-0.9003602284,-1.186020502,0.9371408647,0.4746445645,30.875,741.875,-552.1875,1
-5.086624153,-3.441988881,-3.965906694,-2.942210658,-3.703469627,-1.853417595,-4.846831408,28,742.0625,-549.375,1
5.663679294,3.621466757,6.145609757,5.138151452,6.331933499,4.365465478,7.072785838,28.125,744.8125,-551.9375,1
-0.3294895335,1.07812111,-1.004986547,0.1503669159,-1.166485826,0.3548968085,-0.7959577751,28.5625,742.8125,-545.5,1
-11.71992002,-10.22234475,-11.78265163,-11.16185375,-8.822504776,-10.41550534,-10.22978389,29.0625,741.375,-549.75,1
7.717063646,5.45103226,8.677855593,7.586010197,5.786773162,5.580779089,6.866851941,33.125,747.5625,-543.1875,1
19.19159106,15.35234182,15.71882321,13.2190301,10.2151795,14.07152086,7.656673554,35,753.5625,-532.3125,1
-22.60593402,-20.79317653,-19.59001031,-17.17410195,-12.65940056,-15.56826796,-12.04906398,19.5,745.9375,-546.375,1
3.955428242,9.007425756,4.822653329,4.751275528,3.580765701,3.694942093,8.042913768,18,750,-538.1875,1
6.097937864,-2.240524307,4.369084099,2.733720833,1.784483378,4.839708461,-1.788519502,24.375,753.5625,-532.25,1
-12.28477426,-4.979990885,-10.49325235,-8.02798101,-6.734981974,-9.093748825,-3.221009247,20.625,743.375,-550.5,1
6.530857767,3.421286515,4.944947012,4.839993309,3.779325608,4.811019951,-0.06661627499,12.875,739.25,-553.25,1
3.235576637,3.954017441,3.662918173,2.224660107,2.637087942,2.855382238,2.968609509,7.3125,740.4375,-554.75,1
-13.64533305,-8.925901357,-12.20178365,-10.22837773,-7.991666527,-11.96150994,-5.855838912,5.6875,744.75,-549.0625,1
16.11254173,10.24152655,13.02708606,11.68252646,8.884922596,11.17732058,6.405870436,12.5625,750.5625,-537.5625,1
0.6429430402,2.777736627,-1.385607981,-0.2033701048,1.237048214,-1.019981503,-0.4694800459,16.4375,751.6875,-536.5625,1
-7.04538694,-8.286782779,-0.6854006099,-3.226540211,-5.670653765,-0.997894872,-3.18940309,20.25,747.4375,-543.375,1
1.806831821,3.06032893,-1.836273895,-0.4323889571,2.393692903,-1.184637468,3.095908318,18.9375,756.25,-527.9375,1
0.2686271078,-0.9910008328,0.4804650252,1.344925745,0.5232319794,0.1758051165,-2.053792947,24.875,773.1875,-503.5,1
-0.01271103882,0.8837250813,-0.5942901626,-0.9613825667,-1.787997418,-0.9462222277,0.1060075562,24.9375,773.6875,-503.6875,2
-0.7651129215,1.785379059,1.301113658,-0.4958938685,8.370043336,1.881207418,1.142419305,33.8125,771.75,-502.875,2
-0.4762247776,-2.108852947,-0.4088640109,1.556586575,-6.502874384,-0.6180794981,1.154384649,25,781.0625,-502.5625,2
-1.662798042,-3.101439547,-1.579554535,-1.742443436,-8.566812113,-0.1516067901,-3.386370127,22.1875,766.3125,-514.9375,2
0.8832635629,5.291501597,-0.7036890965,0.2961821996,6.902936052,-0.62900459,1.3794806,18.125,762,-521.8125,2
2.631170046,-3.353529127,4.27397142,1.815035315,-0.6677005017,1.970155798,1.33294767,25.25,773.5,-509.875,2
-2.903355683,2.210244284,-4.246748352,-1.736630159,-3.523382267,-2.206370354,0.9468624021,25.5,769.375,-515.1875,2
1.568048055,-0.8580372402,3.155875051,0.5668196526,7.153787582,0.7813162246,-2.320365846,28.25,766.8125,-517.5625,2
-0.6481377906,-1.693001502,-2.575868528,0.6270897022,-6.255303178,0.6260222942,2.244256262,9.9375,771,-505.25,2
0.05134444798,-0.9653435722,0.5371312371,-3.069371183,4.953363781,-2.272872847,-5.307588154,10.125,735.8125,-567.5,2
-0.4425837653,2.2585563,1.894509979,3.396544042,-0.6409261653,2.761570752,6.092570697,11.125,759.375,-523.5625,2
1.277052949,-0.5767438731,-1.746139357,-1.739605615,-1.056225178,-2.050521165,-1.793674559,45.3125,760.125,-525,2
-3.667317076,-1.819431547,-2.499318274,-2.132966105,-1.217086534,-1.955583775,-3.713787041,60.75,757.1875,-531.5,2
3.744317769,1.776515572,3.669580404,4.488606878,-0.221492587,4.600875533,5.383352676,26.1875,790.6875,-470.75,2
0.5953557519,0.9833438768,0.4776404645,-1.881769271,7.854356673,-1.282750388,-4.678218321,19.8125,745.625,-555.125,2
-1.470833792,-0.4054043014,-0.8845657193,1.115491737,-4.160586972,-0.2128044211,1.892042966,34,764.75,-518.0625,2
1.046601158,-2.296242799,-0.7263268602,-1.841798436,-7.168324588,0.0679099377,-0.134047844,59,751,-534.75,2
-3.658632135,-0.07065886949,-2.026193291,-1.932062568,6.100486171,-4.603793916,-1.223483622,65.875,739.125,-551,2
5.09998258,2.279270365,4.012306889,4.881518673,-2.323588699,8.53839106,4.359068285,34,748.1875,-533.6875,2
-0.9571094563,2.406863268,-1.564304171,-1.972339782,5.570712957,-4.827728792,0.3874070437,39.625,720.6875,-577.75,2
0.005767142766,-1.269733916,2.598391227,1.375807832,-1.34827347,1.39665213,-2.404476623,42.0625,727.75,-569.3125,2
-2.122960384,-2.452821948,-5.083384459,-4.484891099,-8.037468493,-1.871588944,2.451790624,3.875,756.8125,-530.9375,2
-0.2904213571,1.08419697,1.197662853,1.835097928,7.76560368,-0.1445671751,-4.450758474,9.625,734.4375,-563.0625,2
1.050564657,-0.7730049954,-0.9195538149,-0.2618165111,-7.848400769,-0.09753732613,-1.592558227,18.1875,745.5,-545.75,2
0.477317045,1.347285394,3.282005977,1.586456364,9.235621471,-0.3381873532,1.457820323,36.3125,737.75,-556.25,2
-0.1246255413,-1.484348388,-0.8087055676,1.027011864,-5.581567637,5.582137058,5.175660682,40.375,761.3125,-519,2
2.456213996,2.764306879,1.081002881,-0.7907167266,6.938371007,-4.019313772,-2.311920622,26.625,744.625,-550.875,2
-3.030274181,-2.42152009,-0.4046847566,1.110695508,-2.862892555,1.326153915,-1.225523723,27.625,754.0625,-533.0625,2
8.277245561,6.766484172,3.428552573,2.420799386,-4.817830182,1.42704923,0.6934925703,80.3125,722.8125,-567.0625,2
-10.62136169,-10.13992845,-7.773461415,-6.875059142,1.756683073,-5.401450525,-2.641505758,66.0625,720,-581.625,2
6.164938221,8.123351515,7.345152585,7.387462316,2.353456583,6.526831846,3.780968477,36.4375,751.3125,-530.25,2
-2.43784772,-4.398673093,-4.034135551,-4.689814969,2.688724814,-3.794616036,0.5193422532,36.1875,747.875,-543.0625,2
3.830349287,4.347462257,3.432716284,3.850035185,0.5422274035,1.851763375,-1.949701841,28,757.625,-532.125,2
-7.527594094,-7.452747827,-4.426203953,-5.037660013,-12.2112953,-0.7570777637,0.808539593,71.75,775.3125,-495.8125,2
3.331358303,2.91480061,0.760864161,0.2410944642,9.622232134,-3.552056387,-2.700137859,61.0625,749.625,-538.375,2
6.975347819,6.033229459,7.71724819,8.616234173,2.975629378,10.43154777,6.647167166,33.375,772.375,-507.125,2
-8.936347243,-4.111224957,-9.623154061,-8.814489077,-2.170776773,-10.40960457,-2.959009225,9.75,752.9375,-538.4375,2
-1.690583103,-5.266884066,-0.8358727232,-2.324411476,-4.362921633,-1.494527733,-4.750799102,53.4375,736.5,-554.625,2
8.401925278,6.474081849,7.111687874,8.832940689,1.004128327,10.07868042,5.040573736,78.25,740.875,-539.75,2
-6.385831814,-1.913819833,-4.779945607,-6.529577905,3.585603837,-8.624380532,-2.846690933,60.9375,722.5,-579.1875,2
-0.2381526875,-1.615791237,0.6177771386,1.487239104,-2.907900736,2.939034209,-1.061232546,46.6875,757.25,-529.5625,2
3.0122,-2.238439316,0.07316398291,-1.250618012,-6.853878626,-1.375818116,0.5102926763,32.3125,766.9375,-516.4375,2
-3.216771233,2.260394351,-1.055446368,-1.127849901,7.266970967,-0.8649506311,0.4747852268,41,751.5625,-537.1875,2
4.946086816,1.676771908,3.396773777,6.607354925,-0.1502400055,5.074002895,1.662046851,19.8125,732.625,-563.6875,2
-2.872203032,1.168394949,-1.554637691,-4.433534232,1.868318122,-4.081069624,-2.678710487,34.875,737.5625,-560.625,2
-6.589883278,-8.89561752,-5.338284369,-4.448019024,-5.117516699,-3.939287759,-3.940404931,59.5,773.8125,-502.6875,2
7.680509668,7.655871004,5.507439252,6.692901528,-0.8899040598,7.323272629,8.089871991,56.5625,790.8125,-471.3125,2
-2.857441969,-1.498273697,-0.9768397846,-3.743431541,5.156445165,-3.759777081,-4.89954132,62.75,745.75,-545,2
4.956176646,3.838729819,4.763427258,6.426395281,0.7080471129,6.112195777,7.740441233,72.25,740.25,-541.375,2
0.04517813861,1.847988989,-1.951889715,-1.907439493,4.832946868,-3.640292505,-5.098083155,130.8125,744.875,-530.25,1
-11.88138475,-11.44376572,-7.789365361,-8.026546799,-9.465840496,-4.43604228,-2.399748282,86.4375,750.6875,-533.875,1
11.4760606,8.066037521,8.23836199,9.007724406,2.158237518,6.922525058,3.829364384,27,770.8125,-506.5,1
-6.765808345,-4.615157359,-4.922202569,-6.811210413,-1.847191887,-4.79026141,-2.818153625,20.4375,767.5625,-515.25,1
2.151776281,2.484388918,1.015514475,1.678460783,1.300409312,1.144995573,0.1365575212,34.9375,743.6875,-547.875,1
1.985257536,1.625409,1.103124975,2.579693381,1.47526745,-0.4731272033,-0.2526753507,41.75,730.9375,-567.9375,1
0.1526169201,-1.910473828,-0.07271419298,-1.206389964,-0.2093694538,1.342661555,4.840561027,31.625,744.0625,-547,1
-1.416342166,1.637658733,-0.5067300723,-0.1553337556,-1.049458046,-0.3470881839,-4.366648911,33.5,750.25,-537.875,1
0.7749103175,-0.8310190884,0.1510325087,-0.302458791,0.8717004591,-0.3179312351,0.1119932364,35.125,762.1875,-516.625,1
0.2096679388,0.2250095737,0.8896941866,1.343473563,0.5982297792,1.207123559,3.468508543,36.5,763.5,-515.5,1
0.3018527731,-0.02582708972,-0.2321581631,-1.373635973,-1.427453729,-1.942340188,-5.143219097,35,755.875,-526.125,1
-0.2605995154,-0.4700038774,-0.6041865818,1.349874654,1.386288156,0.8011219773,4.042179317,30.625,754.3125,-527.5,1
-0.284771136,1.961841435,1.793671777,0.2955309515,0.5796499499,1.061354429,-1.395099179,32.3125,757.1875,-527,1
5.331226381,1.467999193,0.9208370677,0.6952452126,0.3059363348,0.4844198102,1.799558463,36.9375,752.8125,-533.6875,1
-5.64022587,-3.409731928,-3.069953323,-1.427266721,-1.140962363,-1.436538901,-1.766967084,33.3125,747.4375,-543.125,1
-0.4804272611,1.380236427,0.8145946479,-0.988122969,-0.973307552,-0.1407295647,-2.196325668,23.875,747.0625,-543.375,1
1.248853766,-1.856345651,-0.5305884025,-0.06143785505,-0.08275396896,-1.058447112,1.707521941,19.6875,749.125,-541.0625,1
-1.744330904,0.3778770294,0.3916051317,1.301123736,0.9550462241,1.674621449,-0.2099040296,22.625,751,-536.4375,1
1.978010445,-0.2481074727,0.2435252806,-0.8341263802,-0.2440369874,-1.328713297,-0.3908854758,18.5,746.6875,-544.375,1
3.761587973,5.888306615,2.339257872,3.729562338,3.384724378,3.362187047,3.83668553,12.9375,746,-545.1875,1
-5.588382284,-6.843060335,-2.754608181,-4.607169389,-5.023982947,-2.168245328,-2.005559904,11.9375,746.6875,-545.1875,1
2.226528846,2.62447294,0.1566393814,2.130013551,2.315879052,-0.8981004332,-1.19664667,14.9375,747.0625,-545.0625,1
-1.019777502,-1.420793628,0.06144093894,-1.333732831,-0.8154202314,0.215328455,1.130946455,16.25,747.4375,-545.625,1
-1.623275543,-1.437690179,-0.9772442048,-1.360339431,-1.773875846,-0.5566982755,-0.9771891748,9.8125,747.6875,-543.5,1
1.634578008,2.09803898,0.7049975082,1.290384707,1.509627935,0.1327438499,-2.916515514,8.125,749,-543.1875,1
-0.5946514534,0.713410647,0.1497714542,0.34358027,0.3787934681,0.1015010338,3.011708088,10.75,750.5,-537.5,1
-0.9458461706,-2.625143719,0.3606289205,-0.4376169216,-0.2234499901,1.120273691,-0.3138197826,13.125,751.1875,-539.0625,1
0.5876121569,2.263670563,-0.3926197949,0.02327170837,-0.2163652389,-0.2948913797,-0.5696165915,6.75,748.75,-543.125,1
4.286040335,1.037375589,2.91486413,2.035118954,2.003561549,3.310041824,3.208029548,3.1875,748.1875,-542.8125,1
-4.382508019,-2.328840355,-4.149170684,-2.349434082,-2.398278576,-4.989943451,-4.927387414,7.6875,750.25,-539.5625,1
1.350420095,0.01827887345,1.374502989,0.2575291839,-0.1846131692,1.072206103,3.249016786,15.25,751.25,-536.25,1
-0.01803989389,0.4475490792,0.1270614855,1.122225439,1.170200828,0.5732486705,-1.094140507,15.125,747.9375,-542.6875,1
-1.055151012,-1.441838746,-0.5436811341,-1.849583177,-1.387629627,-1.526268164,-2.273207687,8.375,743.75,-550.625,1
1.640402803,2.092665976,0.7440522898,1.232796385,0.8795951099,1.445431517,2.210922079,0.625,741.8125,-553.3125,1
-0.04542908952,-0.993789925,-1.339026952,-0.6413815725,0.5156560122,-0.8036486751,0.2252877332,2.5625,743.625,-551.375,1
-0.437946751,1.855141246,1.934792203,1.908321001,-0.2358576969,0.7794337512,-0.9340205376,12.875,742.75,-550.1875,1
-2.313939429,-3.017808294,-2.041464812,-2.281765322,-0.714363012,-0.03039090845,0.8582371011,15.6875,741.5625,-553.0625,1
1.915814811,1.604217811,0.2767583145,0.6046594616,0.3193522476,-1.344332152,-2.295732873,5.6875,738.875,-555.75,1
1.26100158,1.239792015,1.038287601,1.62101138,0.3357636149,1.963456391,4.208136505,1.5625,739.25,-557,1
-0.2843726962,0.1209469682,0.5598652789,-1.025617993,0.3748757579,-0.3672225348,-3.164813485,11.5625,744,-549.625,1
